cap-shape;cap-surface;cap-color;bruises;odor;gill-attachment;gill-spacing;gill-size;gill-color;stalk-shape;stalk-root;stalk-surface-above-ring;stalk-surface-below-ring;stalk-color-above-ring;stalk-color-below-ring;veil-type;veil-color;ring-number;ring-type;spore-print-color;population;habitat;classification
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
convex ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
flat   ;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;brown    ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;yellow   ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;brown    ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;orange   ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;several  ;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;yellow   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;brown ;one ;pendant   ;buff     ;clustered;leaves ;EDIBLE   
knobbed;smooth ;brown   ;no     ;none    ;attached;close  ;broad ;orange   ;enlarging;?      ;smooth ;smooth ;orange  ;orange  ;partial;orange;one ;pendant   ;yellow   ;several  ;leaves ;EDIBLE   
